"Base..Long.Name." "Base..Short.Name." "Base..Abbreviation." "Longitude" "Latitude" "5_Miles" "Std_5_Miles" "10_Miles" "Std_10_Miles" "15_Miles" "Std_15_Miles" "20_Miles" "Std_20_Miles" "25_Miles" "Std_25_Miles" "30_Miles" "Std_30_Miles" "35_Miles" "Std_35_Miles" "40_Miles" "Std_40_Miles" "45_Miles" "Std_45_Miles" "50_Miles" "Std_50_Miles" "55_Miles" "Std_55_Miles" "60_Miles" "Std_60_Miles" "65_Miles" "Std_65_Miles" "70_Miles" "Std_70_Miles" "75_Miles" "Std_75_Miles" "80_Miles" "Std_80_Miles" "85_Miles" "Std_85_Miles" "90_Miles" "Std_90_Miles" "95_Miles" "Std_95_Miles" "100_Miles" "Std_100_Miles"
"Maxwell AFB" "maxwell" "mxwl" -86.3625491 32.3791554 7284675.05750001 1 7284675.05750001 0.228285818935446 5930865.082809 0.185860368751897 5930865.082809 0.185860368751897 5752481.86400584 0.209098868774208 5568155.10185424 0.217832666074082 5505566.87322575 0.226753756738012 5403438.33114545 0.222547463159142 5335312.43849298 0.230363566231018 5252925.11022542 0.230194155508621 5205917.66556115 0.228134191050715 5169776.97969529 0.231438537728338 5124442.43197194 0.229409018568252 4996695.36575177 0.224761901627415 4934775.23481232 0.221976603473287 4889350.76977003 0.21993331518053 4821323.63104778 0.218189276006218 4778520.93976153 0.217457858746068 4759648.13029295 0.21763923947407 4692618.2899414 0.217201267339745
"McChord AFB" "mcchord" "mcch" -122.4857321 47.1342432 0 0 14522825.7375 0.45511366541032 9624991.04840088 0.301626214812194 9624991.04840088 0.301626214812194 9624991.04840088 0.349861987879613 9816443.14206691 0.384030606526925 9816443.14206691 0.404302665197595 9816443.14206691 0.404302665197595 9991597.99613812 0.431408689420111 10481073.5615287 0.459302546046825 10481073.5615287 0.459302546046825 10481073.5615287 0.469212569213445 10481073.5615287 0.469212569213445 10481073.5615287 0.471460806062485 10440220.9182051 0.469623167958139 10354846.3124883 0.465782838034661 10369738.3171613 0.469283099193998 10274396.6399215 0.467560636730541 10244582.6635869 0.468442859345375 10189941.3045148 0.471648881010065
"McConnell AFB" "mcconnell" "mccn" -97.2514246 37.631893 0 0 4447891.01076595 0.139387197632502 2650074.65252542 0.0830475563448744 2438960.18428008 0.0764316896257557 2125691.61693382 0.0772674687155221 1963930.22515475 0.0768312213117894 1904994.85824954 0.0784596301564107 1823462.36809633 0.0751016111069367 1790180.10325951 0.0772948683955908 1751036.17454707 0.0767340643559284 1729689.6230042 0.0757986138588583 1713015.22937669 0.0766875904609492 1684469.17786913 0.0754096520808652 1672696.75288615 0.075241429686024 1652180.39627897 0.0743185606720147 1645632.63111029 0.0740240283775688 1635859.96060738 0.0740309358521358 1623982.73620056 0.0739031622768986 1612321.09593247 0.073724848455372 1608971.94487527 0.074472442450751
"McGuire AFB" "mcguire" "mcgr" -74.5844061 40.0351776 0 0 0 0 2281056.51962234 0.0714833333689879 1653524.65596686 0.0518178542265536 1846744.75860895 0.0671279369616171 2485732.83484367 0.0972447427661575 2215369.3051897 0.0912427955342437 1945201.15507152 0.0801155775018592 2039197.93313251 0.0880467476915025 1983257.81443366 0.0869105018955503 1944017.99491053 0.0851909310035431 1905940.4968541 0.0853243927777973 1902681.42976367 0.085178492147126 1897867.87856314 0.0853701020773078 2260163.76179589 0.101666935425467 2207735.65021752 0.0993086083323534 2175515.12913402 0.0984530612941179 2200077.14054247 0.10011969605022 2171499.91038352 0.0992938082977141 2156584.86554782 0.0998191067291238
"Minot AFB" "minot" "mint" -101.3386723 48.4157509 0 0 0 0 0 0 1265420.08728068 0.0396555040056065 1265420.08728068 0.0459971739207349 1265420.08728068 0.0495046970268941 1265420.08728068 0.0521179317679448 1116275.39235166 0.0459752182833141 1116275.39235166 0.048197586035035 1116275.39235166 0.0489175204034878 1116275.39235166 0.0489175204034878 1116275.39235166 0.0499729766917765 1071406.52797049 0.0479643050599644 1038807.61551813 0.0467277586480934 1038807.61551813 0.0467277586480934 979376.367949101 0.044054415720033 968885.016913127 0.0438469467206469 952363.813644684 0.0433395601427976 944211.970467922 0.0431749510740206 944211.970467922 0.0437035411686023
"Moody AFB" "moody" "mody" -83.193054 30.968611 0 0 0 0 3735467.7475 0.117061407285013 3735467.7475 0.117061407285013 3735467.7475 0.135781754520973 3735467.7475 0.14613581762489 3341705.66160205 0.137632387387019 3341705.66160205 0.137632387387019 3341705.66160205 0.144285314566971 3238618.13714393 0.141923014596863 3152944.37182982 0.138168611166033 2974158.97582673 0.133145976517061 2940644.82533805 0.131645628240381 2940644.82533805 0.132276409621453 2811913.10010971 0.126485784969725 2800486.53670645 0.125971794035399 2800486.53670645 0.12673617800188 2815077.80888296 0.128106751072187 2811235.70917148 0.128546309512332 2842375.5517204 0.131561429876472
"Mountain Home AFB" "mountain home" "mnth" -115.8619784 43.0444129 0 0 0 0 513744.300000001 0.0160996252163877 350630.434944894 0.0109879926494013 350630.434944894 0.0127451818255244 350630.434944894 0.0137170680510187 350630.434944894 0.0144411593176879 350630.434944894 0.0144411593176879 346818.167947279 0.0149746188106297 346818.167947279 0.0151982968746808 476808.782969435 0.0208947572698276 532395.445851773 0.0238340694318353 559084.399275366 0.0250288699770263 577195.556335498 0.0259634741277332 569625.497176137 0.0256229568923315 566913.439284217 0.0255009628053416 557235.679661053 0.0252177324764352 546647.962699494 0.0248765040386042 545514.972573925 0.0249441682457732 553832.718865291 0.0256345521837149
"Nellis AFB" "nellis" "nlls" -115.0508066 36.2414162 0 0 2651030.43250001 0.0830775084034768 2651030.43250001 0.0830775084034768 2651030.43250001 0.0830775084034768 4504254.58090266 0.163726641787607 4504254.58090266 0.176211647500208 4504254.58090266 0.185513439586223 4446867.10067511 0.183149863403976 4446867.10067511 0.192003031814245 4446867.10067511 0.194871009089077 4446867.10067511 0.194871009089077 4446867.10067511 0.199075593259569 4446867.10067511 0.199075593259569 4446867.10067511 0.200029466011233 4430157.2558316 0.199277821928892 4430157.2558316 0.199277821928892 4430157.2558316 0.200487019377607 4430157.2558316 0.201604748185863 4430157.2558316 0.202572969580081 4420299.63532185 0.20459679937558
"Offutt AFB" "offutt" "offt" -95.9145568 41.1242718 1860608.2525 0.255414035329468 1823636.09701349 0.0571487755542849 1843691.72049936 0.0577772750268892 1817487.9453408 0.0569561058979912 1792626.92596737 0.0651607899364918 1771795.58740519 0.0693146921166476 1745920.132557 0.0719079357562811 1731404.41888742 0.0713100876723141 1723194.17801995 0.0744026072949779 1709367.09843584 0.0749080383637479 1696294.78376967 0.0743351822175096 1699412.74966183 0.0760786400116259 1695031.03983676 0.0758824813535935 1688987.09632863 0.0759742037101103 1681314.21846706 0.0756290614725143 1674541.27674456 0.0753244002615077 1667274.13688329 0.0754525861918545 1662648.22086613 0.075662726294457 1657501.74332795 0.0757907746475868 1653014.05473999 0.0765109636957962
"Otis AFB" "otis" "otis" -71.2808866 42.4877714 1479026.76489503 0.203032634018766 1479994.44070139 0.0463797959756044 1480633.82586862 0.0463998329114133 1496315.17129532 0.0468912520556424 1571837.01001904 0.0571352241454162 1567292.0987091 0.0613142791703047 1561350.57990664 0.0643062045619051 1555943.63554689 0.0640835126985097 1551089.6452131 0.066971624686374 1547515.01656191 0.0678153419093942 1543768.35321226 0.0676511552919096 1542559.37864247 0.0690566901346661 1540354.39107929 0.0689579781207174 1537263.31053496 0.0691493476560801 1535326.45653406 0.0690622238759511 1533245.22615921 0.0689686057418575 1531481.77667677 0.069307295183004 1529754.23857717 0.0696150723879247 1528657.22354711 0.0698992418014859 1526840.72680935 0.0706709389936485
"Patrick AFB" "patrick" "ptrc" -80.6075172 28.2394645 0 0 0 0 0 0 17499508.8225 0.548396417270459 17499508.8225 0.63609544287045 17499508.8225 0.684601019918193 17499508.8225 0.720739472963104 17499508.8225 0.720739472963104 17499508.8225 0.755578854306223 17499508.8225 0.766865045795064 17499508.8225 0.766865045795064 16600396.6426051 0.743160012465642 15765658.8803538 0.705790801406667 16116271.4519383 0.724943898623342 14623777.9592171 0.657808391846237 13665729.5799251 0.614713354062532 13665729.5799251 0.618443371844886 13601785.7681644 0.618981321951763 13407442.0614615 0.613067481811843 13407442.0614615 0.620573255185859
"Peterson AFB" "peterson" "ptrs" -104.6995991 38.8256561 0 0 8668706.95470323 0.271658358217143 8668706.95470323 0.271658358217143 8668706.95470323 0.271658358217143 8668706.95470323 0.31510170059038 8321639.16713714 0.3255521465773 8321639.16713714 0.342737266991172 8147347.70639035 0.335558852051942 8022248.84855773 0.346377812968051 7882720.58519985 0.345437288776165 7800927.44527028 0.341852942459132 7725365.94664625 0.345846137102319 7721706.01162028 0.345682290573945 7585818.7468486 0.341226134902876 7520945.65437533 0.338308006307588 7585930.77541065 0.341231174184 7521393.96446063 0.340381112998747 7475904.40227788 0.34020865117121 7402354.93872781 0.338479411729684 7342049.91512932 0.339832146555791
"Pope AFB" "pope" "pope" -79.0145008 35.1708796 0 0 0 0 8001695.32750001 0.25075566944192 8001695.32750001 0.25075566944192 8001695.32750001 0.290856274006746 8001695.32750001 0.313035573617806 7193172.09298952 0.296259918825169 6698612.86517696 0.275890869566806 5704680.12971213 0.246311809109142 5704680.12971213 0.249991004507114 5363822.90811179 0.235053928758106 5228117.14315652 0.234050287166531 5104513.06729254 0.228516828627105 4994292.95512029 0.224653836127621 5195371.60754921 0.233698778232031 5160224.23169032 0.232117775097559 5112203.06245852 0.23135304127099 5111841.3123287 0.23262638796434 5019336.04145923 0.229513705388289 4991977.21664177 0.231057314060646
"Randolph AFB" "randolph" "rndl" -98.2802362 29.5324181 477860.896212403 0.0655981073198888 472945.195725842 0.0148210703244341 469332.153040165 0.0147078454514181 469332.153040165 0.0147078454514181 560545.489030024 0.0203754536604558 562918.206610505 0.0220220111481401 563362.554109497 0.0232028015445762 565022.43411352 0.0232711658084773 564454.825329123 0.0243715486277785 563356.642537445 0.0246874653374821 561774.767284675 0.0246181442582186 561516.579684348 0.0251377528707289 561168.629633922 0.025122175980045 560802.4700443 0.0252260785135025 566192.374437455 0.0254685277869361 566136.940831078 0.0254660342663447 566137.143977676 0.0256205687519617 566539.732860122 0.0257817259263658 566549.837166456 0.0259060065596649 566674.490527431 0.0262289429710251
"Robins AFB" "robins" "rbns" -83.591719 32.6400014 0 0 0 0 0 0 2425339.285 0.0760048403672443 3776834.08567121 0.137285393249685 3776834.08567121 0.147754116606281 3776834.08567121 0.155553703591714 3776834.08567121 0.155553703591714 3776834.08567121 0.16307291823454 3646816.90426852 0.159811137596179 3471561.54862647 0.152131081676125 3471561.54862647 0.155413498803461 3471561.54862647 0.155413498803461 3451017.34354558 0.155234042483555 3515405.57505291 0.158130361009437 3460618.15213789 0.155665907113759 3448121.6907818 0.156044943850724 3407566.63811089 0.155069351793007 3386934.57334038 0.154870663652371 3374392.54940192 0.156186225460294
"Schriever AFB" "schriever" "schr" -104.5130967 38.7981865 0 0 0 0 0 0 989999.949999998 0.0310244379533603 5758297.10241246 0.209310248801338 5758297.10241246 0.225271240998201 5758297.10241246 0.237162771872863 5758297.10241246 0.237162771872863 5327725.05343635 0.230035964595657 4764077.0521351 0.2087718120442 4801893.99664448 0.210429029579685 4616441.65558201 0.206667040081691 4741062.84958282 0.212246032564885 4309599.85370171 0.193854895579669 4309599.85370171 0.193854895579669 4309599.85370171 0.193854895579669 4229551.04102957 0.191408573681048 4168236.4349225 0.189685423860636 4219937.20830808 0.192960466720042 4260607.03451861 0.197205310629608
"Scott AFB" "scott" "sctt" -89.8551818 38.5426987 0 0 846517.858186052 0.0265280223172786 749228.213049996 0.0234791771541773 699416.641122736 0.0219181911939087 1078523.50948378 0.039203608305234 1063399.18137271 0.041601405589847 1034142.05581215 0.0425924526131099 1116110.70581549 0.0459684354593796 1107932.17462986 0.047837349702038 1128646.38307848 0.0494596430691283 1120526.89471192 0.0491038301213929 1113651.98243162 0.0498555329107119 1111406.28819548 0.049754998556476 1107903.1912602 0.0498358234511379 1103097.64654712 0.0496196599092357 1099966.18412573 0.0494788001214787 1094252.38654572 0.0495204541862709 1091406.22970873 0.049667013020649 1090066.94136709 0.0498443022678564 1086985.30699518 0.050311909401432
"Seymour Johnson AFB" "seymour johnson" "symj" -77.9615323 35.340096 2849305.31749999 0.39113691345319 2849305.31749999 0.0892910106035441 2849305.31749999 0.0892910106035441 2849305.31749999 0.0892910106035441 2849305.31749999 0.103570342813162 2848242.57490282 0.111426542969354 2835659.95955722 0.116790253114194 2794808.08285967 0.115107716742505 2796557.99992771 0.120747394170828 2796557.99992771 0.122551015599119 2769090.85116751 0.121347347741609 2871699.82000309 0.128559125421968 2889620.20957965 0.129361378357715 2889620.20957965 0.129981214731992 2861236.73083165 0.12870446596281 2861236.73083165 0.12870446596281 2873154.32174058 0.130024762759698 2872953.62517163 0.130740526510647 2845921.32941448 0.130132341043177 2846037.6599318 0.131730933231637
"Shaw AFB" "shaw" "shaw" -80.4692433 33.9738685 0 0 0 0 2922357.8475 0.0915803174710054 2922357.8475 0.0915803174710054 2155698.83200459 0.0783582109159665 2155698.83200459 0.0843334309548904 1998059.08381631 0.0822925983595223 2724917.74929708 0.11222919468294 2724917.74929708 0.117654172581425 2920069.21935904 0.127963535339309 2911664.5593391 0.127595225573792 2911664.5593391 0.130348251117128 2869933.40079203 0.128480047063108 2810129.56289641 0.126405557702233 2810129.56289641 0.126405557702233 2772104.40323063 0.124695105779398 2756715.59281669 0.124755321438775 2727893.91750451 0.124139242595128 2755381.78379123 0.125992337977329 2763317.55579429 0.1279021727523
"Sheppard AFB" "sheppard" "shpp" -98.5068511 33.9720185 0 0 2242583.615 0.0702776764976504 1716432.73929889 0.0537892562736945 1716432.73929889 0.0537892562736945 1677875.32447242 0.0609896459624865 1608058.91937443 0.06290912433364 1584867.57159884 0.0652747817014029 1567368.17258827 0.0645540467511835 1554118.11259034 0.0671023852656799 1546916.80229626 0.067789126910169 1527409.18140001 0.0669342621968965 1521654.10941948 0.0681208112836462 1510840.04284524 0.0676366914145167 1488646.49563946 0.0669624607303976 1480658.68494106 0.0666031521492266 1463122.02001636 0.0658143159548701 1451221.49657316 0.0656751116276227 1447349.66240341 0.0658650579145096 1440546.61583279 0.0658703041305487 1434900.2376251 0.0664154062533316
"Tinker AFB" "tinker" "tnkr" -97.3874164 35.4175229 0 0 0 0 16325382.0375 0.511601846128701 16325382.0375 0.511601846128701 11357359.9369932 0.412832438455191 10048608.6022097 0.393113187781959 10048608.6022097 0.413864694228285 9425086.77803371 0.388184156820298 8131930.12946337 0.351113537690734 7878969.33881641 0.345272901320562 6794372.82620546 0.297743615627517 6561095.60746222 0.293724541551961 6108714.72645867 0.273472532614838 5525821.740941 0.248563122551128 5381919.28329532 0.242090086341839 5257435.70158877 0.236490552150195 4986402.40532651 0.225659925354858 4887252.17419276 0.222405929857673 4863214.97145763 0.222374927476374 4705324.99219172 0.217789406340608
"Travis AFB" "travis" "trvs" -121.9398577 38.2721187 0 0 8157718.99499995 0.255645110690485 8157718.99499995 0.255645110690485 6966961.41520913 0.218329366733414 6966961.41520913 0.253244388275104 6320022.06583011 0.247246571092883 6149640.40228661 0.253280742186195 6717392.13456825 0.276664317602462 6620958.96241958 0.285874114409505 6590709.29412758 0.288818654050717 6811753.21433176 0.298505260555475 6554114.73211597 0.293412024476554 6384950.98710279 0.285838968629799 6374659.31221092 0.286745627732274 6325360.87809312 0.284528080135613 6275709.23301275 0.282294644364506 6233666.29985086 0.282104924064854 6341758.268558 0.288596658076927 6312104.22108323 0.288626706124402 6291424.54531476 0.291203183421894
"Tyndall AFB" "tyndall" "tynd" -85.6075064 30.0800072 0 0 0 0 3892353.46 0.121977863142637 2707917.31898713 0.0848602192815728 2707917.31898713 0.0984309836206936 2707917.31898713 0.105936856699038 2707917.31898713 0.111529010391711 2707917.31898713 0.111529010391711 2707917.31898713 0.116920142513119 2707917.31898713 0.118666595725493 2627551.71250212 0.115144806907156 2627551.71250212 0.117629199196698 2618837.63710539 0.117239090904717 2618837.63710539 0.117800843214042 2602335.76711704 0.117058554279557 2602335.76711704 0.117058554279557 2543164.34650338 0.115091047602587 2509401.12372674 0.114196213008083 2488954.00237322 0.113809685366198 2416693.75603639 0.111858436836487
"Air Force Academy" "usafa" "usaf" -104.8617533 38.9983573 0 0 0 0 14314213.3475 0.448576208363118 14314213.3475 0.448576208363118 10773491.2818537 0.391609203304064 10472083.6375558 0.4096800208313 9429357.28282054 0.388360042978051 8805201.14594835 0.362653380596902 8805201.14594835 0.380183458934423 8380488.60436658 0.367250523575236 7735141.34449511 0.338970058048184 7726537.92737365 0.345898603873489 7814618.44256451 0.349841757653274 7674781.18090494 0.345227852916137 7528726.92540603 0.338658024298663 7246966.7480895 0.325983856949857 7182735.30227346 0.325055095919119 7081094.65904361 0.322241903205029 6886652.9465465 0.314898469126119 6797208.79703739 0.314613777185746
"Vance AFB" "vance" "vanc" -97.917222 36.339444 0 0 876673.0225 0.0274730193591789 876673.0225 0.0274730193591789 820729.105307592 0.0257198590809346 820729.105307592 0.0298329541138926 820729.105307592 0.0321078716133847 820729.105307592 0.0338027694836961 788517.116467194 0.0324760778550676 780278.783845501 0.0336902112806393 754227.619572479 0.0330518304193592 748077.073659333 0.0327823006444844 735024.353286875 0.0329052804768105 729807.157750377 0.0326717191238252 720536.080175047 0.0324112333686249 716268.142724556 0.0322192525358581 709652.397349675 0.0319216623482847 764036.273174578 0.0345765051350062 749185.117371081 0.0340934346593168 741936.892806391 0.0339257391865645 733287.624994188 0.0339407536757647
"Vandenberg AFB" "vandenberg" "vndn" -120.5163949 34.7582101 0 0 1151768.33 0.0360939059549755 1151768.33 0.0360939059549755 1531590.68158136 0.0479967095661629 1531590.68158136 0.0556722970215097 1531590.68158136 0.059917598450515 1531590.68158136 0.0630805053921765 1531590.68158136 0.0630805053921765 1531590.68158136 0.0661297150790549 1531590.68158136 0.0671175042730364 1610406.78818004 0.0705713907683232 1610406.78818004 0.0720940562171303 1652015.71317117 0.073956788167506 1652015.71317117 0.0743111528783099 1652015.71317117 0.0743111528783099 1645942.72056493 0.0740379768555923 1645942.72056493 0.0744872317292919 1645942.72056493 0.0749025031269591 1645942.72056493 0.0752622278192623 1676047.56702802 0.0775770866470214
"Whiteman AFB" "whiteman" "whtm" -93.5605515 38.7289955 0 0 0 0 2024979.535 0.0634584395084383 2024979.535 0.0634584395084383 1655549.31738664 0.0601781105354751 1655549.31738664 0.0647670036172961 1539726.4577812 0.06341558765705 1512840.37116897 0.0623082500688073 1512840.37116897 0.0653201301813882 1473887.2853877 0.064588820867495 1403757.07167831 0.0615155683497603 1371908.17284409 0.0614170442298861 1353228.40125996 0.0605807955797973 1864463.72211478 0.0838675126304798 2088656.31141264 0.0939521683905133 2069824.06379525 0.0931050541526882 2069083.60311537 0.0936364965116373 2054043.89955088 0.0934741092060692 1988152.71375826 0.0909100909848192 1917223.42041128 0.0887400872939892
"Wright-Patterson AFB" "wright patterson" "wrgp" -84.0537448 39.8137298 0 0 15981500.1975 0.500825339717396 11612956.1214913 0.36392470186115 8916143.1043818 0.279412467167473 7433307.62163327 0.270195761008772 6820458.52158762 0.266824223899648 6513029.27337398 0.268247373883389 5848796.15406325 0.240890090133738 5532784.40105179 0.23888984206774 5392141.83293926 0.236294923222863 5241290.44287683 0.22968430007213 5138686.43062459 0.230046688284474 5386565.87887831 0.241143657701543 5409407.81245659 0.243326578390078 5291737.2498754 0.238033508175593 5216133.27253539 0.23463268173458 5118031.12816435 0.231616790717031 5068633.86468802 0.230660131215805 4970888.39971988 0.227298392908496 4915706.15555757 0.227527052252575
