"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 39.741479 -94.238466 1 0 3.06 34737 1717 1982 51 9 500736 7 2544.93 503280.93 78.8943509357137 0.000160660156191695 80.8571928221017 95.8162973641369 0.000108923410545002 54.8190753578605
"MACON PUBLIC LIBRARY" 5471 "210 N RUTHERFORD ST
MACON, MO 63552
" 39.738862 -92.46987 1 0 4.65 40775 1191 2011 61 8 572854 7 1846.41 574700.41 91.0744873017153 0.000120560913450822 69.2864063901619 129.417028098475 5.97058870266157e-05 34.3129977536097
"SWEET SPRINGS PUBLIC LIBRARY" 1484 "217 TURNER STREET
SWEET SPRINGS, MO 65351
" 38.964706 -93.418004 1 0 0.76 13925 176 404 9 5 188907 14.25 748.41 189655.41 18.0229041406384 0.00307858007611378 583.869366553191 24.3714814768787 0.00168358923757408 319.3018071237
"ROBERTSON MEMORIAL LIBRARY" 4494 "19 W 20TH ST
HIGGINSVILLE, MO 64037
" 39.07501 -93.717427 1 0 1.45 18055 217 306 29 4 242071 10 1565.7 243636.7 25.381086111745 0.00155231407350851 378.200678233172 32.5593100277132 0.000943299520878186 229.822382378342
"NEVADA PUBLIC LIBRARY" 8386 "212 W WALNUT ST
NEVADA, MO 64772
" 37.839303 -94.358131 1 0 3.35 30501 468 1485 35 24 423437 7 2263.56 425700.56 75.2520873431996 0.000176588695444529 75.1739065404056 105.107062522525 9.05182611009227e-05 38.533674440889
"SAINT CLAIR COUNTY LIBRARY" 8678 "115 CHESTNUT ST
OSCEOLA, MO 64776
" 38.04803 -93.704042 1 1 5.01 37429 846 3040 42 34 539171 7 2573.88 541744.88 47.7427895079241 0.000438716955592522 237.672664461436 58.8384058061069 0.000288853879981875 156.485110548315
"DULANY MEMORIAL LIBRARY" 1618 "501 S BROADWAY
SALISBURY, MO 65281
" 39.420422 -92.801585 1 0 0.76 15097 358 1613 8 10 222438 14.25 805.695 223243.695 62.8380973762343 0.000253252619510281 56.5370505479042 89.7771757366374 0.000124070382755584 27.6979306864209
"MARSHALL PUBLIC LIBRARY" 13065 "214 N LAFAYETTE AVE
MARSHALL, MO 65340
" 39.122378 -93.19723 1 0 4.9 34232 701 1665 36 12 476782 4.5 2498.775 479280.775 33.5073128429443 0.000890678151282253 426.884914622126 52.4898405557558 0.000362952249911472 173.956035625564
"MONITEAU COUNTY LIBRARY" 9902 "501 S. OAK ST.
TIPTON, MO 65081
" 38.651771 -92.782659 0 2 3.71 25332 826 1453 24 18 360065 7 2635.92 362700.92 42.3383628163779 0.000557868551100238 202.339436723123 48.1775137634061 0.000430835252574132 156.26434247707
"BARTON COUNTY LIBRARY" 12402 "300 W 10TH ST
LAMAR, MO 64759
