"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
KELLYVILLE, OK 74039
" 35.943652 -96.21422 1151 1 0 0 0 0.8 0 0.8 54300 3594 0 83 57977 NA NA NA 1518 200 0 1718 NA 47730 0 0 0 0 0 0 15250 23062 327 5783 592 0 1 35 36 0 1664 11373 520 1308 5630 1882 -1 0 0 5 5 0 93 93 0 6 3733 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 1260" "KELLYVILLE" 74039 9182473740 "CREEK" 70632 "CI" "SO" "Y" "N" 210467 14.25 612.9075 211079.9075 98.9923199763865 0.000102046237123576 21.5399102927674 125.745336597611 6.32435477661407e-05 13.3494422124488
"OK" "OK0113" "90" "STILLWATER PUBLIC LIBRARY" 32 47186 "1107 S. DUCK
STILLWATER, OK 74074
(36.109628, -97.062654)" "1107 S. DUCK
STILLWATER, OK 74074
" 36.109628 -97.062654 47120 1 0 0 3 11.25 13 24.25 1246526 27168 189081 48509 1511284 777607 220417 998024 88080 140269 15783 244132 181917 1424073 500657 0 0 2998 503655 503655 98941 23091 8547 5847 3584 76 11 35 46 115 3640 243474 55484 28837 388276 143220 34416 1004 1192 718 483 40 19771 15043 1693 44 39290 24695 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1107 S. DUCK" "STILLWATER" 74074 4053723633 "PAYNE" 80264 "CI" "SO" "Y" "N" 1447411 3 7884.24 1455295.24 50.2668890448211 0.00039576372384831 575.95306348112 64.961412753054 0.000236967658699244 344.857905738955
"OK" "OK0120" "253" "PIEDMONT PUBLIC LIBRARY" 41 6485 "1129 STOUT STREET NW
PIEDMONT, OK 73078
(35.648263, -97.749996)" "1129 STOUT STREET NW
PIEDMONT, OK 73078
" 35.648263 -97.749996 6476 1 0 0 1 2 0 2 55457 5180 1361 48573 110571 NA NA NA 4059 2413 1923 8395 NA 98314 0 0 0 0 0 0 13329 23062 725 5783 550 76 0 35 35 1 2080 14331 9256 4981 24942 8258 2417 1 1 220 145 5 3444 2828 29 7 3618 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P.O. BOX 537" "PIEDMONT" 73078 4053739018 "CANADIAN" 129582 "CI" "SO" "Y" "N" 190180 7 1661.85 191841.85 48.7186790752348 0.00042131700740935 80.8262341378735 61.031230193744 0.000268469993288393 51.503780181933
"OK" "OK0121" "263" "HYDRO PUBLIC LIBRARY" 42 962 "530 N. BROADWAY
HYDRO, OK 73048
(35.548664, -98.577116)" "530 N. BROADWAY
HYDRO, OK 73048
" 35.548664 -98.577116 961 1 0 0 0 0.38 0 0.38 8779 2959 0 0 11738 NA NA NA 1483 0 1024 2507 NA 11738 0 0 0 0 0 0 5756 0 262 0 263 0 0 35 35 0 780 2147 156 273 1012 324 0 0 0 71 29 0 621 219 0 3 438 10 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "PO BOX 41" "HYDRO" 73048 4056632009 "CADDO" 29317 "CI" "SO" "Y" "N" 81788 22.5 706.35 82494.35 66.0138633055997 0.000229472000035897 18.9301434861613 95.9306299476804 0.000108663929840131 8.96416026060725
"OK" "OK8005" "55" "KAW CITY - J.A. WALKER MEMORIAL LIBRARY" 42 377 "900 MORGAN SQUARE
KAW CITY, OK 74641
(36.764423, -96.860352)" "900 MORGAN SQUARE
KAW CITY, OK 74641
" 36.764423 -96.860352 376 1 0 0 0 0.75 0 0.75 14717 0 0 0 14717 NA NA NA 291 0 0 291 NA 14717 0 0 0 215 215 0 5199 0 49 0 0 0 0 35 35 0 1040 456 416 259 812 69 0 0 1 3 3 0 24 24 0 3 400 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "BOX 30" "KAW CITY" 74641 5802691317 "KAY" 45478 "CI" "SO" "Y" "N" 68359 22.5 366.975 68725.975 65.6744457202862 0.000231850036059265 15.9341197819581 90.1456497694707 0.000123058170187691 8.45729272786502
