"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
WAYNESBORO " 35.323128 -87.748799 1 2 4.78 30331 948 2462 2 20 439559 4.5 3003.765 442562.765 95.9545234092329 0.000108609820162329 48.0666623171933 118.986043968335 7.06330482608982e-05 31.2595571387215
"WILLIAMSON COUNTY PUBLIC LIBRARY" 123333 "1314 COLUMBIA AVE
FRANKLIN, TN 37064
" 35.912246 -86.874164 1 5 42.13 225502 9450 16493 166 111 3275938 2.25 14644.4775 3290582.4775 59.2525019508629 0.000284830579518666 937.258514020291 77.5069283060136 0.000166463472046448 547.761784259853
"THE BRENTWOOD LIBRARY" 40021 "8109 CONCORD ROAD
BRENTWOOD, TN 37027
" 35.996692 -86.790196 1 0 28.23 157671 12075 20317 242 39 2475720 3 7836.39 2483556.39 59.6560660822442 0.000280989943950164 697.854370823171 70.7544707768402 0.000199752501261186 496.096600925702
"MARSHALL COUNTY MEMORIAL LIBRARY" 31130 "310 OLD FARMINGTON ROAD
LEWISBURG, TN 37091
" 35.457211 -86.782184 1 1 6.56 75071 2830 2441 60 20 1046126 3 3785.7 1049911.7 41.6624385873259 0.000576116915733157 604.871890396156 52.249990679409 0.000366292111176624 384.574373142038
"ART CIRCLE PUBLIC LIBRARY" 57466 "3 EAST STREET
CROSSVILLE, TN 38555
" 35.947041 -85.024058 1 0 14.48 77996 3005 5764 63 48 1130924 2.25 6050.955 1136974.955 69.7533230762283 0.000205527620964614 233.6797575975 84.3960878372501 0.000140396205122938 159.626969001824
"BEENE-PEARSON PUBLIC LIBRARY" 10893 "208 ELM AVENUE
SOUTH PITTSBURG, TN 37380
" 35.013173 -85.705796 1 0 2.28 19826 144 2969 18 6 298711 4.5 1812.555 300523.555 31.8908692144306 0.000983257543581913 295.492052477804 40.8266742888389 0.000599945764847565 180.297834059184
"JASPER PUBLIC LIBRARY" 11522 "14 WEST SECOND STREET
JASPER, TN 37347
" 35.075409 -85.626071 1 0 3.85 28320 2055 4780 32 12 457971 4.5 2132.97 460103.97 31.8233380578343 0.000987435042001557 454.322782942033 45.0830775348901 0.000492008822225778 226.375212381105
"ORENA HUMPHREYS PUBLIC LIBRARY" 5959 "1130 NORTH MAIN STREET
WHITWELL, TN 37397
" 35.204113 -85.517786 1 0 1.6 13431 237 1260 26 6 194672 7 1491.39 196163.39 32.3576430816914 0.000955094269866448 187.354529746577 55.2406576609045 0.000327704435213504 64.2836129295163
"WHITE COUNTY PUBLIC LIBRARY" 26244 "11 N. CHURCH STREET
SPARTA, TN 38583
" 35.926646 -85.465169 1 0 6.5 33145 1095 844 36 47 458675 3 3336.96 462011.96 50.1436534327814 0.000397711412694203 183.747429293217 57.3340624106777 0.000304210759464255 140.549009233169
"SEQUATCHIE COUNTY PUBLIC LIBRARY" 14681 "227 CHERRY STREET
DUNLAP, TN 37327
" 35.371762 -85.390989 1 0 2.4 22340 384 923 12 18 308377 4.5 2341.935 310718.935 37.1397794812733 0.000724972208596174 225.262592559601 55.8141846968322 0.000321004284928123 99.7421095433028
"BURRITT MEMORIAL LIBRARY" 5583 "427 COLLEGE STREET
SPENCER, TN 38585
" 35.746135 -85.462919 1 0 0.96 15515 536 848 13 9 220261 7 1316.43 221577.43 41.6502105447083 0.000576455248540667 127.729472481652 50.7027725651509 0.000388988339796916 86.1910366321675
"MAGNESS COMMUNITY HOUSE & LIBRARY" 39965 "118 WEST MAIN STREET
MCMINNVILLE, TN 37110
" 35.681384 -85.774257 1 0 6.15 42078 1029 878 31 37 573873 3 4519.35 578392.35 26.037533918849 0.0014750281294525 853.144986110133 32.3051685784235 0.000958199581118493 554.215307492141
"BLEDSOE COUNTY LIBRARY" 12841 "478 CUMBERLAND AVENUE
PIKEVILLE, TN 37367
" 35.605339 -85.187641 1 0 1.6 9520 433 1156 12 13 145158 4.5 1973.535 147131.535 51.001805790526 0.000384440287753242 56.5632896529763 72.6241813414195 0.000189599636488019 27.8960855519243
"ALTAMONT PUBLIC LIBRARY" 2471 "1433 MAIN STREET
ALTAMONT, TN 37301
" 35.427736 -85.722726 1 0 0.5 4878 6 133 0 10 65671 14.25 1131.3525 66802.3525 18.7276466913924 0.00285123875145978 190.469456136676 27.0266071805833 0.00136904253395492 91.4552619407501
"WARTBURG PUBLIC LIBRARY" 11177 "514 SPRING ST.
WARTBURG, TN 37887
" 36.103895 -84.597314 1 0 0.83 5908 206 726 2 9 89351 4.5 1633.395 90984.395 95.7191105022897 0.000109144710106212 9.93046541646406 118.095616836716 7.17021935751424e-05 6.52378070260722
"MEIGS-DECATUR PUBLIC LIBRARY" 11649 "120 MEMORIAL DRIVE
DECATUR, TN 37322
" 35.514613 -84.789722 1 0 1.46 16751 758 1042 25 14 242118 4.5 1791.615 243909.615 71.6048139552945 0.000195036349040104 47.5712408053773 125.1873438801 6.38085902874448e-05 15.5635286907034
"ROCKWOOD PUBLIC LIBRARY" 15457 "117 NORTH FRONT STREET
ROCKWOOD, TN 37854
" 35.867732 -84.686663 1 0 3.68 37410 1441 1856 28 22 530545 4.5 2638.695 533183.695 83.7557009601769 0.00014255132051749 76.0060398006447 111.156747486547 8.09335031355422e-05 43.1524242511025
"MADISONVILLE PUBLIC LIBRARY" 16525 "4023 HIGHWAY 411 NORTH, UNIT C
MADISONVILLE, TN 37354
" 35.529401 -84.34415 1 0 4.08 21319 940 2853 31 7 327174 4.5 2842.875 330016.875 96.6484588945315 0.000107055783244842 35.3302150371402 145.749189108579 4.7074715674723e-05 15.5354505584856
"SWEETWATER PUBLIC LIBRARY" 20483 "210 MAYES AVENUE
SWEETWATER, TN 37874
" 35.602678 -84.461622 1 0 4.81 34061 352 1223 43 22 464817 4.5 3486.705 468303.705 90.756474999713 0.000121407288883153 56.8554831979859 136.502541414493 5.36683848809201e-05 25.1331034811009
"CLEVELAND BRADLEY COUNTY LIBRARY" 101848 "795 CHURCH STREET NE
CLEVELAND, TN 37311
" 35.163252 -84.871972 1 1 25.88 145440 7808 8601 129 88 2109674 2.25 10756.74 2120430.74 68.1471254559737 0.000215330186834523 456.592747413866 96.4730883467757 0.000107445352935681 227.830429234967
"HARRIMAN PUBLIC LIBRARY" 17731 "601 WALDEN STREET
HARRIMAN, TN 37748
" 35.933234 -84.55031 1 0 3.4 23493 1227 1147 58 9 337430 4.5 2903.685 340333.685 92.57346830404 0.000116688197123167 39.7129241229337 118.283892775921 7.1474114273559e-05 24.3250486928314
"CLYDE W. RODDY PUBLIC LIBRARY" 24374 "371 FIRST AVENUE
DAYTON, TN 37321
" 35.493975 -85.014027 1 0 5.58 49914 2001 2104 54 48 705109 4.5 4127.49 709236.49 58.8947824625605 0.000288301137579106 204.473686879613 104.129643207775 9.2225546917322e-05 65.4097231839718
"AUDREY PACK MEMORIAL LIBRARY" 6630 "169 WEST RHEA AVENUE
SPRING CITY, TN 37381
" 35.694035 -84.861471 1 0 1.75 25638 1732 898 6 9 367967 7 1654.8 369621.8 70.3331955345596 0.000202152585659364 74.7200025860682 120.519591882387 6.88469484214437e-05 25.4473330000412
"KINGSTON PUBLIC LIBRARY" 16613 "1004 BRADFORD WAY
KINGSTON, TN 37763
" 35.865904 -84.520745 1 0 4.65 34369 1546 2518 22 13 500500 4.5 2940.255 503440.255 92.3219067802871 0.00011732497455522 59.0661151079484 121.472156287671 6.77714095285645e-05 34.1188556947699
"E. G. FISHER PUBLIC LIBRARY" 34634 "1289 INGLESIDE AVENUE
ATHENS, TN 37303
" 35.455613 -84.58256 1 0 7.54 68610 1229 4722 82 39 972114 3 4248.06 976362.06 82.8606062468697 0.00014564775238635 142.204939554306 126.842059477798 6.21546220994348e-05 60.6854148715257
"ARGIE COOPER PUBLIC LIBRARY" 45901 "100 S. MAIN STREET
SHELBYVILLE, TN 37160
" 35.482016 -86.460077 1 0 6.73 46291 1490 1394 53 14 640594 3 5140.59 645734.59 24.2222849097714 0.0017043931643527 1100.58562118209 30.7063765270235 0.00106057859548747 684.852284519878
"CANNON COUNTY LIBRARY SYSTEM" 13775 "212 COLLEGE STREET
WOODBURY, TN 37190
" 35.825746 -86.075223 1 1 4.46 25850 771 2629 5 25 381440 4.5 2528.625 383968.625 30.949175957705 0.0010440031757227 400.864463877879 34.6775696869524 0.000831577430290361 319.299642489623
"COFFEE COUNTY LANNOM MEMORIAL PUBLIC LIBRARY" 26801 "312 NORTH COLLINS STREET
TULLAHOMA, TN 37388
" 35.360477 -86.218939 1 0 10.53 73403 2995 5644 57 11 1067782 3 3991.59 1071773.59 9.64623024909812 0.0107469382112734 11518.2845482046 13.8348639815079 0.00522456591304272 5599.55176481343
"COFFEE COUNTY-MANCHESTER PUBLIC LIBRARY" 26555 "1005 HILLSBORO BLVD.
MANCHESTER, TN 37355
" 35.473833 -86.078192 1 0 9.26 64014 2874 2527 52 15 903746 3 3778.95 907524.95 6.76936643224502 0.0218224724047867 19804.4381780304 9.58281034461332 0.0108896573334319 9882.63572703995
