"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"MIDDLETOWN PUBLIC LIBRARY" 8901 "20 NORTH CATHERINE ST
MIDDLETOWN, PA 17057
" 40.195483 -76.732679 1 0 5 25070 1265 1572 44 9 363768 7 2619.21 366387.21 94.6105212431863 0.000111717479704461 40.931855697149 129.86690195981 5.92929474050503e-05 21.7241775724131
"ATGLEN PUBLIC LIBRARY" 3911 "413 VALLEY AVENUE
ATGLEN, PA 19310
" 39.949121 -75.974701 1 0 1.88 11756 472 2502 25 7 192130 10 1455.3 193585.3 94.4490812527125 0.00011209971916365 21.7008577642109 111.281022033877 8.07528369609416e-05 15.632562168935
"BAYARD TAYLOR MEMORIAL LIBRARY" 42932 "216 EAST STATE STREET
KENNETT SQUARE, PA 19348
" 39.847291 -75.709672 1 0 10.83 49967 2964 3248 95 9 731967 3 5488.38 737455.38 98.371084762649 0.000103339196165927 76.2080461774385 111.557532901686 8.03530187929803e-05 59.2567660081244
"OXFORD PUBLIC LIBRARY" 25814 "48 SOUTH SECOND STREET
OXFORD, PA 19363
" 39.784743 -75.980525 1 0 7.33 51107 2465 5771 79 10 772936 3 3422.76 776358.76 85.3582013210914 0.000137249095168465 106.554537336111 97.9824027240981 0.000104160685634374 80.8660607398524
"PARKESBURG FREE LIBRARY" 13089 "105 WEST ST
PARKESBURG, PA 19365
" 39.957854 -75.918878 1 0 3.51 26197 2029 4210 44 8 422600 4.5 2293.515 424893.515 96.7129143572103 0.000106913133616628 45.4266971420336 111.734624131632 8.00985132906984e-05 34.0333388583591
"AVON GROVE FREE LIBRARY" 30080 "117 ROSEHILL AVENUE
WEST GROVE, PA 19390
