"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"CONCORD FREE PUBLIC LIBRARY" 18957 "129 MAIN STREET
CONCORD, MA 01742
" 42.459183 -71.353497 1 1 25.89 247362 15896 11040 367 24 3571725 4.5 6442.695 3578167.695 3.9223384638295 0.0649994776242644 232579.031027018 5.21704549691178 0.0367409813164507 131465.392429123
"FIELD MEMORIAL LIBRARY" 1904 "1 ELM STREET
CONWAY, MA 01341
" 42.50823 -72.69578 1 0 0.77 10171 642 1702 33 1 163169 14.25 929.46 164098.46 72.4787738813977 0.000190361152028485 31.2379718917003 93.1568220512757 0.000115231355536325 18.9092879872235
"BRYANT FREE LIBRARY" 870 "ROUTE 9, 455 BERKSHIRE TRAIL
CUMMINGTON, MA 01026
" 42.46427 -72.905156 1 0 0.5 8110 858 707 15 1 126015 22.5 662.25 126677.25 83.1041622504934 0.00014479529440922 18.3422697087003 108.000795357103 8.57326192839046e-05 10.860372446182
"DALTON FREE PUBLIC LIBRARY" 6733 "462 MAIN STREET
DALTON, MA 01226
" 42.473179 -73.168576 1 0 3.21 37511 1088 2027 87 7 529584 7 1895.43 531479.43 96.5442761326548 0.000107286959768724 57.0208122243142 139.961102066686 5.10487712467664e-05 27.1313718444318
