"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 41.488155 -71.993909 1 0 3 30263 1083 2717 28 6 443453 10 1876.5 445329.5 78.263282982288 0.00016326153542961 72.7051779421006 98.5372885779264 0.000102990883684706 45.8648787358682
"PUTNAM PUBLIC LIBRARY" 9465 "225 KENNEDY DR.
PUTNAM, CT 06260
" 41.918978 -71.908497 1 0 7.13 36746 1318 2374 62 8 526860 7 3057.15 529917.15 50.8158909312061 0.000387258457677874 205.214898206054 66.6776442516808 0.000224925919599194 119.192102275134
"CORA J. BELDEN LIBRARY" 19915 "33 CHURCH ST.
ROCKY HILL, CT 06067
" 41.667673 -72.639089 1 0 14.51 49503 3351 5868 161 16 766199 4.5 4865.025 771064.025 89.8923528300603 0.000123752649136595 95.4212157476758 106.693427119192 8.78465417232301e-05 67.7353080434442
"SALEM FREE PUBLIC LIBRARY" 6840 "264 HARTFORD RD.
SALEM, CT 06420
" 41.492629 -72.277077 1 0 2.83 27966 2167 3818 31 13 442351 7 1860.9 444211.9 85.7997019746744 0.000135840240355883 60.3418512649434 110.767146780668 8.15038383675766e-05 36.2049748985541
"SCOTLAND PUBLIC LIBRARY" 1699 "21 BROOK ROAD
SCOTLAND, CT 06264
" 41.699804 -72.081906 1 0 1.25 15192 624 1522 51 11 226552 14.25 913.8225 227465.8225 68.2743442684604 0.00021452846464619 48.7978936604077 91.3442777784682 0.000119849798247011 27.2617329347155
"SIMSBURY PUBLIC LIBRARY" 23824 "725 HOPMEADOW ST.
SIMSBURY, CT 06070
" 41.872533 -72.802635 1 0 17.28 131902 7129 7726 223 61 1913485 4.5 5808.24 1919293.24 88.8570952861614 0.000126653085849472 243.08441149603 110.277505064188 8.22292134307643e-05 157.821973468183
"SOMERS PUBLIC LIBRARY" 11320 "2 VISION BOULEVARD
SOMERS, CT 06071
" 41.978047 -72.476983 1 0 6.8 57356 2053 2583 99 30 808533 4.5 2548.2 811081.2 70.6820443354433 0.000200162075578612 162.347696454791 87.3022481265612 0.000131204625269107 106.417604908818
"SOUTH WINDSOR PUBLIC LIBRARY" 25846 "1550 SULLIVAN AVE.
SOUTH WINDSOR, CT 06074
" 41.828344 -72.554078 1 0 19.05 127248 8241 9689 319 27 1892676 3 5183.64 1897859.64 79.6417531353105 0.000157658858218287 299.214383900969 93.230765406937 0.0001150486430136 218.34617621228
"SPRAGUE PUBLIC LIBRARY" 2979 "76 MAIN ST.
BALTIC, CT 06330
" 41.616451 -72.084074 1 0 2 10362 715 3089 23 11 184952 10 1193.7 186145.7 73.0380196753922 0.000187457154859362 34.8943433113044 97.5611120086495 0.000105062206227237 19.5568779217134
"STAFFORD LIBRARY" 11928 "10 LEVINTHAL RUN
STAFFORD SPRINGS, CT 06076
" 41.972709 -72.303884 1 0 7.23 48727 2026 4926 60 14 725237 4.5 2694.78 727931.78 63.3622621507949 0.000249079882421135 181.313162173007 78.2128077348478 0.000163472327644499 118.996702443003
"STERLING PUBLIC LIBRARY" 3780 "1183 PLAINFIELD PIKE
ONECO, CT 06373
" 41.693685 -71.806502 1 0 1.88 29838 200 1850 28 7 415223 10 1416 416639 61.1980375772211 0.000267008451489846 111.246134220278 88.4635937713597 0.000127782341930386 53.239107159534
"STONINGTON FREE LIBRARY" 18541 "20 HIGH ST.
STONINGTON, CT 06378
" 41.335911 -71.906462 1 0 5.5 38148 734 767 52 16 516833 4.5 3328.035 520161.035 85.9388068156752 0.000135400840678294 70.4302414270914 104.557769023326 9.14718334188963e-05 47.5800835445207
"KENT MEMORIAL LIBRARY" 15788 "50 NORTH MAIN ST.
SUFFIELD, CT 06078
" 41.982101 -72.650977 1 0 6.87 55235 6603 7292 108 18 900904 4.5 3161.88 904065.88 78.4036503924504 0.00016267747882507 147.071158050169 101.945518038451 9.62196395878944e-05 86.9888931373126
"THOMPSON PUBLIC LIBRARY" 9354 "934 RIVERSIDE DRIVE
NORTH GROSVENORDALE, CT 06255
